block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
277,38,0,0,0,0.9534883720930233,True
276,39,0,0,0,0.32558139534883723,True
275,39,0,0,0,0.32558139534883723,True
274,38,0,0,0,0.9534883720930233,True
273,38,0,0,0,1,True
272,38,0,0,0,1,True
271,38,0,0,0,1,True
270,38,0,0,0,1,True
269,38,0,0,0,1,True
268,38,0,0,0,0.9534883720930233,True
267,38,0,0,0,1,True
266,38,0,0,0,1,True
265,38,0,0,0,1,True
264,38,0,0,0,1,True
263,38,0,0,0,1,True
262,38,0,0,0,1,True
261,38,0,0,0,1,True
260,38,0,0,0,1,True
259,7,0,0,0,1,True
256,7,0,0,0,1,True
255,7,0,0,0,1,True
254,7,0,0,0,1,True
253,7,0,0,0,1,True
252,7,0,0,0,0.9534883720930233,True
251,7,0,0,0,1,True
250,7,0,0,0,1,True
249,7,0,0,0,1,True
248,7,0,0,0,1,True
247,7,0,0,0,1,True
246,7,0,0,0,1,True
245,7,0,0,0,0.9534883720930233,True
244,7,0,0,0,0.9534883720930233,True
243,7,0,0,0,1,True
242,7,0,0,0,1,True
241,7,0,0,0,1,True
240,7,0,0,0,1,True
239,7,0,0,0,1,True
238,7,0,0,0,1,True
237,7,0,0,0,1,True
236,7,0,0,0,1,True
235,7,0,0,0,1,True
234,7,0,0,0,1,True
233,7,0,0,0,1,True
232,7,0,0,0,1,True
231,7,0,0,0,1,True
230,7,0,0,0,1,True
229,7,0,0,0,1,True
228,7,0,0,0,1,True
227,7,0,0,0,1,True
226,7,0,0,0,1,True
225,7,0,0,0,1,True
224,7,0,0,0,1,True
223,7,0,0,0,1,True
222,7,0,0,0,1,True
221,7,0,0,0,1,True
220,7,0,0,0,1,True
219,19,0,0,0,1,True
218,19,0,0,0,1,True
217,19,0,0,0,1,True
216,19,0,0,0,1,True
215,19,0,0,0,1,True
214,19,0,0,0,1,True
213,19,0,0,0,1,True
212,19,0,0,0,0.9767441860465116,True
211,19,0,0,0,1,True
210,19,0,0,0,0.9534883720930233,True
209,19,0,0,0,1,True
208,19,0,0,0,1,True
207,19,0,0,0,1,True
203,19,0,0,0,1,True
200,19,0,0,0,1,True
199,19,0,0,0,0.9767441860465116,True
198,19,0,0,0,0.9767441860465116,True
197,19,0,0,0,1,True
196,19,0,0,0,1,True
195,19,0,0,0,1,True
194,19,0,0,0,1,True
193,19,0,0,0,1,True
192,19,0,0,0,1,True
191,19,0,0,0,1,True
182,19,0,0,0,1,True
181,19,0,0,0,1,True
180,19,0,0,0,1,True
179,19,0,0,0,1,True
177,19,0,0,0,1,True
176,19,0,0,0,1,True
175,19,0,0,0,1,True
174,19,0,0,0,1,True
173,19,0,0,0,0.9767441860465116,True
157,14,0,0,0,1,True
156,14,0,0,0,1,True
148,14,0,0,0,1,True
147,14,0,0,0,1,True
146,14,0,0,0,1,True
145,14,0,0,0,0.9534883720930233,True
144,14,0,0,0,1,True
143,14,0,0,0,1,True
